customer_id,age,income,prior_purchases,email_engagement,tenure_months,channel,discount_pct,treatment,response
C005387,55,127923.59,5,0.5198,15,email,10,1,0
C005388,31,107434.43,6,0.7147,78,email,10,1,0
C005389,68,105617.87,4,0.1187,74,email,10,1,0
C005390,61,62586.68,5,0.1329,66,paid_social,10,0,0
C005391,26,55865.99,4,0.4075,109,email,5,0,0
C005392,29,93906.6,4,0.3316,20,email,10,1,0
C005393,33,31338.88,5,0.3752,6,email,10,1,0
C005394,42,30582.08,2,0.2275,26,paid_social,5,1,0
C005395,29,128220.94,8,0.0705,80,email,10,1,0
C005396,40,133530.54,6,0.4868,98,email,15,1,0
C005397,57,48549.65,3,0.2639,3,sms,15,0,0
C005398,57,143232.98,5,0.3257,3,email,15,1,0
C005399,62,124338.01,4,0.2766,61,email,15,1,0
C005400,37,71535.32,4,0.2588,23,email,5,0,0
C005401,37,59487.38,3,0.7487,36,email,0,0,0
C005402,29,44043.54,6,0.1361,42,email,15,1,0
C005403,33,68923.63,3,0.3246,49,paid_social,15,0,0
C005404,36,141447.57,4,0.346,104,email,0,0,0
C005405,49,62974.24,5,0.424,91,email,10,0,0
C005406,21,55357.49,8,0.387,24,paid_social,10,1,0
C005407,45,65175.94,5,0.1837,19,paid_social,10,1,0
C005408,72,54435.23,3,0.0806,110,email,0,1,0
C005409,32,74370.72,7,0.0991,18,email,15,1,0
C005410,68,99883.32,4,0.3119,66,email,10,0,0
C005411,49,106990.28,2,0.4583,24,email,15,1,0
C005412,44,62650.99,2,0.1037,8,sms,20,0,0
C005413,71,56093.77,4,0.0639,19,email,10,0,0
C005414,41,55380.04,1,0.5122,5,sms,10,1,0
C005415,63,58247.52,2,0.0834,88,email,5,0,0
C005416,65,70616.92,4,0.3148,90,paid_social,0,1,0
C005417,33,89697.45,3,0.2793,114,email,10,1,0
C005418,26,122647.28,6,0.1852,49,email,10,1,0
C005419,31,103681.84,4,0.2683,35,email,0,0,0
C005420,60,49502.39,5,0.1666,68,email,20,1,0
C005421,73,100308.68,2,0.1698,16,sms,0,1,0
C005422,50,135401.78,7,0.0439,9,email,20,0,0
C005423,32,48024.11,4,0.4401,113,email,5,0,0
C005424,50,46994.86,3,0.0662,16,email,0,1,0
C005425,24,72069.64,5,0.0805,97,email,10,0,0
C005426,57,70305.9,3,0.0925,55,email,15,1,0
C005427,51,41053.32,6,0.2347,116,email,10,0,0
C005428,71,42919.49,2,0.3604,17,sms,15,0,0
C005429,30,58336.85,5,0.0985,19,email,5,1,0
C005430,57,134916.99,3,0.3349,72,email,10,1,1
C005431,56,47827.27,2,0.1806,73,email,20,0,0
C005432,35,89915.42,2,0.1644,84,email,20,0,0
C005433,57,143840.28,6,0.2503,52,paid_social,15,0,0
C005434,25,67902.23,6,0.0996,22,sms,0,1,0
C005435,68,35728.36,4,0.3794,71,email,0,1,0
C005436,37,75125.7,4,0.4853,2,paid_social,20,1,0
C005437,52,36539.66,3,0.1304,63,email,0,1,0
C005438,48,121626.21,3,0.2706,15,email,15,1,0
C005439,45,131241.97,2,0.3704,86,direct_mail,10,0,0
C005440,39,44954.28,4,0.2234,56,email,10,1,0
C005441,71,47221.66,5,0.2909,50,email,15,0,0
C005442,55,61911.35,7,0.1537,63,direct_mail,10,1,0
C005443,30,46859.23,4,0.4179,94,email,10,0,0
C005444,61,123977.81,8,0.2177,114,email,15,1,0
C005445,71,51867.55,6,0.092,38,email,20,1,0
C005446,52,111477.25,5,0.0489,13,email,5,1,0
C005447,44,62428.78,1,0.6161,104,email,15,1,0
C005448,52,69508.29,2,0.3169,40,email,10,1,0
C005449,57,35574.97,8,0.5176,38,email,0,1,0
C005450,31,88137.38,1,0.3224,18,email,0,0,1
C005451,50,143805.74,2,0.2864,9,direct_mail,0,1,0
C005452,65,50937.66,2,0.1052,107,email,5,0,0
C005453,24,32206.93,2,0.2381,66,email,20,0,0
C005454,55,73677.56,8,0.198,97,direct_mail,5,1,0
C005455,37,32877.91,7,0.2108,50,email,0,0,0
C005456,45,34547.9,1,0.2738,45,email,15,0,0
C005457,60,36781.7,6,0.1552,55,sms,5,0,0
C005458,50,54690.07,1,0.3477,72,sms,15,1,0
C005459,65,37515.64,4,0.1982,119,email,15,1,0
C005460,50,63748.47,4,0.1023,14,paid_social,5,1,0
C005461,38,117733.43,2,0.1862,14,email,20,0,0
C005462,53,39847.01,3,0.2003,110,sms,5,1,0
C005463,56,26411.18,3,0.0368,4,email,10,1,0
C005464,43,50565.52,3,0.5368,13,email,0,0,0
C005465,61,106154.26,5,0.1381,93,paid_social,10,1,0
C005466,48,46195.93,2,0.1167,88,paid_social,10,1,0
C005467,58,58394.38,6,0.2218,75,email,15,1,0
C005468,37,44177.27,3,0.1766,97,email,0,0,0
C005469,31,19353.93,6,0.2087,83,email,10,0,0
C005470,53,98479.22,3,0.053,5,sms,0,1,0
C005471,73,83597.84,2,0.1355,17,paid_social,10,0,0
C005472,31,67172.69,4,0.5154,77,paid_social,20,0,0
C005473,57,58633.89,4,0.3482,106,paid_social,10,1,0
C005474,48,61888.62,8,0.4737,80,email,15,0,0
C005475,28,69785.81,5,0.2717,87,email,10,1,0
C005476,50,93783.59,7,0.247,108,direct_mail,5,1,0
C005477,27,23662.14,4,0.1152,7,sms,20,1,0
C005478,46,75272.82,4,0.114,73,paid_social,10,0,0
C005479,41,52536.47,6,0.5206,26,email,10,1,0
C005480,25,58504.26,5,0.2992,109,sms,5,0,0
C005481,52,60266.15,4,0.4826,64,paid_social,10,1,0
C005482,46,121133.24,3,0.0894,59,paid_social,15,0,0
C005483,72,45180.28,6,0.2692,93,email,15,1,0
C005484,33,100498.26,2,0.384,8,email,5,1,0
C005485,61,68878.75,6,0.4025,72,direct_mail,5,0,0
C005486,51,71395.09,3,0.1085,82,email,0,0,0
C005487,60,40760.85,4,0.1568,73,email,5,0,0
C005488,22,51855.31,6,0.2595,42,paid_social,10,0,0
C005489,54,55612.3,3,0.0942,9,email,10,0,0
C005490,68,41336.04,4,0.0853,4,sms,0,1,0
C005491,46,58032.69,5,0.2782,92,sms,10,0,0
C005492,48,90940.05,1,0.2264,72,email,20,1,0
C005493,57,181471.01,1,0.1359,35,sms,0,1,0
C005494,69,56353.59,5,0.3037,46,email,10,0,0
C005495,73,36699.79,2,0.2412,61,email,0,1,0
C005496,63,51008.62,4,0.1203,108,email,5,1,0
C005497,22,81708.73,5,0.3901,44,email,20,1,0
C005498,72,65611.13,2,0.099,38,email,0,0,0
C005499,56,153117.37,7,0.3683,36,email,5,1,0
C005500,62,48988.98,4,0.3078,100,direct_mail,0,0,0
C005501,40,38778.84,6,0.4956,92,email,5,0,0
C005502,43,78032.95,4,0.2019,114,paid_social,0,0,0
C005503,32,29848.74,3,0.7613,88,email,10,0,0
C005504,29,110680.0,2,0.5548,29,direct_mail,10,1,0
C005505,47,165478.65,4,0.0753,12,email,5,0,0
C005506,27,64933.01,4,0.2593,113,email,0,0,0
C005507,54,50739.79,6,0.0282,13,email,0,0,0
C005508,33,57299.65,6,0.3834,7,email,5,0,0
C005509,35,75773.52,3,0.3147,115,paid_social,20,0,0
C005510,70,68803.71,4,0.2516,30,sms,10,0,0
C005511,66,137469.95,6,0.4727,69,direct_mail,15,1,0
C005512,43,42106.14,6,0.1471,113,email,15,0,0
C005513,65,37877.36,9,0.4045,5,email,5,1,0
C005514,42,134545.0,5,0.2184,26,email,5,0,0
C005515,30,75238.04,2,0.115,63,paid_social,15,0,0
C005516,55,47712.23,5,0.1036,102,email,10,0,0
C005517,34,61846.65,2,0.366,97,email,0,1,0
C005518,72,137051.87,7,0.519,37,email,0,0,0
C005519,31,42568.53,1,0.1434,40,email,10,1,0
C005520,71,72300.31,6,0.152,99,email,5,0,0
C005521,66,61677.92,1,0.1558,109,email,10,1,0
C005522,28,59824.38,5,0.1103,103,email,5,1,0
C005523,67,81934.37,3,0.0129,28,sms,0,1,0
C005524,50,44258.75,5,0.3753,71,paid_social,0,1,0
C005525,47,61897.18,5,0.4426,75,email,5,0,0
C005526,31,146733.76,6,0.4061,1,paid_social,10,0,0
C005527,73,98515.06,11,0.2178,62,sms,0,0,0
C005528,30,46483.46,3,0.0837,4,sms,15,1,0
C005529,56,104098.26,6,0.1077,83,sms,15,0,0
C005530,48,58285.26,5,0.2716,103,direct_mail,0,1,1
C005531,31,56408.93,6,0.4373,31,paid_social,10,0,0
C005532,74,84782.92,3,0.5283,113,paid_social,10,0,0
C005533,46,43592.94,7,0.33,46,email,10,1,0
C005534,47,56658.27,2,0.221,105,paid_social,5,1,0
C005535,47,62085.66,3,0.2188,114,paid_social,0,0,0
C005536,58,60989.86,4,0.1294,117,paid_social,0,0,0
C005537,31,69743.62,5,0.1748,93,email,10,0,0
C005538,23,56565.28,4,0.0548,8,paid_social,5,0,0
C005539,31,65505.98,8,0.2503,59,email,10,0,0
C005540,64,89232.1,3,0.5537,104,email,15,0,0
C005541,40,74550.91,3,0.6908,102,paid_social,5,1,0
C005542,62,49292.23,3,0.1965,103,sms,0,0,1
C005543,44,51112.53,4,0.4847,58,email,10,1,0
C005544,61,73836.21,4,0.2193,104,email,10,0,0
C005545,30,29136.85,4,0.268,19,email,10,1,0
C005546,21,86512.85,7,0.2228,105,email,0,0,0
C005547,68,114796.72,3,0.1945,85,sms,10,0,1
C005548,37,63413.77,3,0.4054,8,paid_social,10,1,0
C005549,44,41622.74,10,0.2091,108,email,10,0,0
C005550,33,36858.12,5,0.473,69,email,10,0,0
C005551,58,49731.84,2,0.3509,106,paid_social,20,0,0
C005552,59,55518.46,4,0.134,17,paid_social,5,1,0
C005553,58,71367.92,6,0.5583,37,direct_mail,10,1,1
C005554,44,122110.72,6,0.4261,66,email,20,1,0
C005555,44,125514.68,2,0.4291,19,paid_social,0,1,0
C005556,29,68090.65,6,0.0704,23,paid_social,0,1,0
C005557,62,28494.34,5,0.5933,79,email,5,1,0
C005558,57,74755.14,5,0.1878,24,email,5,0,0
C005559,66,73735.68,4,0.3545,112,email,0,1,0
C005560,63,145036.3,7,0.3502,24,direct_mail,5,0,0
C005561,45,91480.26,3,0.5956,84,email,15,1,0
C005562,52,60157.15,3,0.629,95,paid_social,5,0,0
C005563,64,145357.31,3,0.2341,30,sms,20,1,0
C005564,47,36026.06,5,0.0729,27,sms,15,1,0
C005565,49,37852.26,5,0.1191,81,paid_social,5,0,0
C005566,22,91143.61,5,0.298,68,email,15,1,0
C005567,74,36441.86,2,0.3373,46,email,0,1,0
C005568,39,107227.53,9,0.3004,105,email,5,1,0
C005569,55,73241.67,5,0.1968,44,paid_social,20,1,0
C005570,71,59368.45,6,0.2724,81,paid_social,15,0,0
C005571,47,190363.33,2,0.2815,61,email,10,1,0
C005572,62,93060.38,5,0.1006,82,email,0,0,0
C005573,24,117454.41,7,0.18,112,email,15,0,0
C005574,45,68366.08,5,0.467,99,sms,10,0,0
C005575,70,98226.43,5,0.2987,9,paid_social,10,0,0
C005576,43,68101.52,1,0.0828,21,email,10,1,0
C005577,43,32006.16,3,0.1212,29,email,20,0,0
C005578,68,98801.62,4,0.2333,41,direct_mail,15,1,0
C005579,61,58514.26,4,0.0537,44,sms,15,0,0
C005580,48,32246.46,5,0.2081,35,email,15,0,0
C005581,63,39800.72,4,0.3809,50,email,20,1,0
C005582,68,104125.92,4,0.306,112,email,10,0,0
C005583,64,122557.29,9,0.4038,9,paid_social,5,0,0
C005584,48,65525.54,6,0.2555,80,email,5,0,1
C005585,48,39531.69,6,0.5295,108,email,10,0,0
C005586,60,51867.21,2,0.1333,71,paid_social,10,0,0
C005587,69,115008.41,7,0.1755,9,sms,5,1,0
C005588,70,53274.94,2,0.3157,105,email,15,1,0
C005589,63,28792.95,6,0.5089,105,paid_social,10,0,0
C005590,54,53334.37,3,0.3789,94,email,10,0,0
C005591,53,77831.74,0,0.21,17,email,15,1,0
C005592,64,26442.41,2,0.1186,8,email,0,0,0
C005593,31,49390.43,3,0.5541,17,sms,10,1,0
C005594,49,103409.19,4,0.1673,58,sms,20,1,0
C005595,29,118814.43,5,0.4588,108,email,15,0,0
C005596,61,80808.03,5,0.296,10,sms,10,0,0
C005597,52,38931.4,1,0.3311,98,email,5,0,0
C005598,56,61346.66,10,0.4652,28,paid_social,0,1,0
C005599,36,121007.71,4,0.3441,75,email,0,1,0
C005600,43,107521.27,4,0.1035,31,paid_social,0,0,0
C005601,33,43459.71,4,0.2187,26,email,15,1,0
C005602,30,46079.81,4,0.1572,52,paid_social,10,0,0
C005603,69,85025.58,10,0.3556,51,email,20,1,0
C005604,33,30612.04,2,0.09,44,email,15,0,0
C005605,74,81463.35,3,0.3783,94,email,5,0,0
C005606,65,55159.36,4,0.4129,63,email,0,0,0
C005607,34,37304.37,3,0.3873,90,email,5,0,0
C005608,39,158244.2,6,0.3484,78,email,10,0,0
C005609,35,103291.05,3,0.2992,88,paid_social,10,0,0
C005610,29,65336.16,3,0.0674,87,email,0,0,0
C005611,47,95006.41,3,0.3537,29,email,5,1,0
C005612,38,42338.03,6,0.4598,66,sms,15,1,1
C005613,70,60882.17,8,0.1143,58,email,0,0,0
C005614,36,40086.64,6,0.0447,62,email,10,0,0
C005615,70,122095.27,4,0.5291,15,email,10,1,0
C005616,26,43406.34,5,0.308,19,email,10,1,0
C005617,31,95988.4,4,0.281,47,paid_social,10,0,0
C005618,44,91689.67,5,0.2815,24,email,5,1,0
C005619,21,63855.27,5,0.4805,14,email,5,0,0
C005620,26,32361.97,1,0.3631,111,email,15,0,0
C005621,51,142207.3,5,0.2086,81,sms,10,0,0
C005622,29,36526.09,4,0.682,63,email,10,1,0
C005623,65,97747.4,2,0.421,35,email,15,1,0
C005624,30,103113.78,8,0.4338,87,email,15,0,0
C005625,31,156426.7,4,0.2285,80,email,20,1,0
C005626,37,21808.19,4,0.2001,20,email,10,0,0
C005627,68,65641.68,3,0.2465,2,email,0,0,0
C005628,35,49323.2,7,0.142,30,email,0,0,0
C005629,41,82443.33,5,0.3331,8,paid_social,10,0,0
C005630,47,92339.36,3,0.5996,15,paid_social,10,0,0
C005631,26,84441.97,5,0.1985,110,email,5,1,0
C005632,28,116542.57,5,0.5005,31,email,5,1,0
C005633,25,91877.08,5,0.2546,115,email,0,1,0
C005634,65,30150.24,5,0.2667,110,email,5,1,0
C005635,38,85418.93,3,0.0767,17,email,0,0,0
C005636,42,72650.69,8,0.5591,33,email,20,0,0
C005637,70,48825.06,5,0.6406,46,email,15,0,0
C005638,37,94899.72,4,0.3938,70,paid_social,15,0,0
C005639,67,40257.84,3,0.3005,20,email,0,1,0
C005640,29,55797.41,5,0.4031,80,sms,10,1,1
C005641,58,61200.85,5,0.2331,25,email,20,0,0
C005642,30,49565.22,4,0.1547,18,paid_social,0,0,0
C005643,30,74259.43,4,0.1455,94,email,5,1,0
C005644,48,71266.12,4,0.0498,69,sms,10,0,0
C005645,44,65238.63,9,0.2079,66,email,5,0,0
C005646,44,74788.69,5,0.1423,87,email,0,0,0
C005647,46,92777.27,1,0.4882,79,direct_mail,15,1,0
C005648,27,31876.42,6,0.4907,77,sms,15,1,0
C005649,55,104657.48,2,0.4959,80,paid_social,15,0,0
C005650,62,59510.39,4,0.2077,74,paid_social,0,1,0
C005651,35,107301.36,6,0.3379,4,direct_mail,5,1,0
C005652,40,82036.36,6,0.3688,106,email,20,1,0
C005653,22,66649.28,7,0.741,2,sms,15,0,0
C005654,68,145348.6,8,0.1924,11,email,5,0,0
C005655,45,56494.5,7,0.2396,46,email,5,1,0
C005656,63,120198.53,2,0.2844,105,email,5,0,0
C005657,24,168466.96,6,0.3005,48,direct_mail,10,0,0
C005658,41,101704.0,5,0.093,2,paid_social,10,0,0
C005659,62,75368.72,1,0.2866,26,email,15,1,0
C005660,39,35970.99,6,0.3481,86,email,0,0,0
C005661,72,47750.68,6,0.1004,29,email,20,1,0
C005662,67,70310.07,3,0.4324,56,email,20,0,0
C005663,34,96253.97,4,0.4007,47,email,20,0,0
C005664,25,56928.32,5,0.1551,31,email,5,0,0
C005665,67,97208.74,2,0.7778,17,email,10,1,0
C005666,58,103370.31,4,0.4104,23,email,0,0,0
C005667,39,38072.9,3,0.4521,20,email,10,0,0
C005668,32,62158.44,8,0.2294,50,email,0,1,0
C005669,42,60930.23,1,0.2924,21,email,5,1,0
C005670,70,49022.28,4,0.2438,49,sms,0,0,0
C005671,62,112731.36,4,0.1446,99,email,5,1,0
C005672,29,48433.71,9,0.0355,115,direct_mail,0,1,0
C005673,40,44677.24,6,0.4536,17,sms,5,1,0
C005674,29,87364.06,5,0.4056,15,sms,0,1,0
C005675,57,152057.68,8,0.4438,118,email,5,0,0
C005676,51,79542.53,4,0.1512,66,direct_mail,0,0,0
C005677,63,111006.75,9,0.5973,111,email,20,0,0
C005678,44,50848.0,3,0.2557,23,email,10,0,0
C005679,30,76902.57,5,0.2759,18,email,0,1,0
C005680,38,110258.58,3,0.3925,71,email,20,1,0
C005681,23,70376.84,2,0.4082,85,paid_social,0,1,0
C005682,23,125623.56,8,0.3912,117,email,10,1,0
C005683,68,65026.38,3,0.1896,96,paid_social,5,1,0
C005684,68,66742.98,6,0.6403,4,direct_mail,0,0,0
C005685,74,76764.52,6,0.1958,47,sms,0,0,0
C005686,39,67582.3,5,0.2702,103,paid_social,15,1,0
C005687,62,56100.53,3,0.2303,3,email,0,1,0
C005688,21,34429.1,6,0.6054,100,paid_social,10,1,1
C005689,50,35461.52,5,0.2349,12,email,15,0,0
C005690,28,78810.15,3,0.4817,115,sms,15,0,0
C005691,74,106800.45,7,0.7528,39,sms,10,0,0
C005692,43,144264.35,4,0.065,115,email,10,0,0
C005693,34,42241.2,2,0.1217,17,sms,15,0,0
C005694,53,57313.95,4,0.0598,94,sms,10,1,0
C005695,68,68214.71,1,0.1846,112,email,10,1,0
C005696,31,102767.96,4,0.207,45,email,10,0,0
C005697,64,96214.86,5,0.6295,2,direct_mail,0,0,0
C005698,44,81925.68,6,0.331,10,paid_social,0,1,0
C005699,26,62413.26,4,0.4397,116,email,15,1,0
C005700,37,37042.77,2,0.1776,104,email,10,1,0
C005701,55,43156.83,5,0.5024,20,email,0,1,0
C005702,52,97354.36,1,0.0118,21,email,15,0,0
C005703,53,39158.31,5,0.2815,92,email,15,0,0
C005704,29,93606.11,5,0.1362,63,direct_mail,5,0,0
C005705,60,25064.3,5,0.5363,67,paid_social,10,0,0
C005706,69,32166.63,5,0.4932,39,email,10,1,0
C005707,45,87972.91,7,0.4397,66,paid_social,20,1,0
C005708,49,103557.73,5,0.2526,63,email,5,0,0
C005709,65,38904.88,2,0.2728,107,email,10,0,0
C005710,25,41784.07,5,0.3242,60,email,15,1,0
C005711,40,83599.63,7,0.1171,5,direct_mail,15,1,0
C005712,38,32545.77,4,0.3688,31,paid_social,10,0,0
C005713,59,42081.3,2,0.1719,108,direct_mail,10,1,0
C005714,26,94959.55,3,0.4984,69,paid_social,10,0,0
C005715,39,57621.1,7,0.3891,80,email,20,0,0
C005716,56,75536.7,3,0.5006,20,direct_mail,5,1,0
C005717,24,44986.11,6,0.1838,26,sms,20,1,0
C005718,46,46552.46,3,0.2996,90,paid_social,20,1,0
C005719,66,153747.85,4,0.7522,4,paid_social,0,1,0
C005720,43,70758.34,7,0.1991,74,paid_social,20,0,0
C005721,43,74249.84,7,0.2749,78,paid_social,10,1,0
C005722,24,29911.77,7,0.5142,118,email,20,1,0
C005723,74,49146.45,5,0.4754,54,paid_social,0,1,0
C005724,47,42924.65,6,0.2798,88,direct_mail,20,1,0
C005725,44,42378.92,4,0.4999,56,paid_social,10,0,0
C005726,64,33073.08,1,0.4607,53,paid_social,0,1,0
C005727,38,41839.37,6,0.0981,89,sms,10,0,0
C005728,63,59878.02,6,0.0536,48,paid_social,5,0,0
C005729,52,47549.29,4,0.4227,58,paid_social,20,1,0
C005730,61,47479.93,5,0.0532,83,sms,10,1,0
C005731,30,49818.61,4,0.2727,100,email,10,0,0
C005732,53,57192.76,4,0.0035,67,sms,0,0,0
C005733,38,44291.73,3,0.1828,78,email,10,0,0
C005734,45,72599.23,6,0.4003,98,email,0,0,0
C005735,45,138860.56,5,0.0611,100,paid_social,0,1,0
C005736,21,44302.61,6,0.1255,89,paid_social,15,1,0
C005737,44,96169.46,4,0.1731,44,email,5,1,0
C005738,21,69453.17,7,0.2914,107,paid_social,0,0,0
C005739,64,54134.44,3,0.0557,109,sms,20,0,0
C005740,27,47018.46,5,0.329,41,paid_social,10,0,0
C005741,52,61164.74,6,0.1378,5,email,15,0,0
C005742,32,113850.38,4,0.1962,38,email,5,1,0
C005743,52,67161.73,7,0.1607,61,email,5,1,1
C005744,62,52425.02,6,0.1721,40,paid_social,10,1,0
C005745,46,107845.69,4,0.1508,17,direct_mail,5,0,0
C005746,69,62750.73,3,0.1078,62,email,5,0,0
C005747,32,57027.86,6,0.2585,6,email,0,1,0
C005748,56,47609.21,7,0.2578,101,email,15,1,0
C005749,24,35325.98,7,0.4874,21,email,0,0,0
C005750,58,74285.42,5,0.4874,44,email,0,1,0
C005751,33,44207.31,4,0.4218,53,paid_social,0,0,0
C005752,65,47538.22,8,0.0539,9,email,10,0,0
C005753,37,51156.77,5,0.1694,14,paid_social,5,0,0
C005754,36,31477.66,8,0.415,101,email,10,0,0
C005755,59,76552.92,3,0.6664,56,email,15,0,0
C005756,50,80813.55,7,0.2574,55,email,5,0,0
C005757,31,86052.33,2,0.6076,25,paid_social,10,1,0
C005758,22,61683.88,5,0.297,61,paid_social,15,0,0
C005759,73,92935.73,7,0.1693,1,email,10,0,0
C005760,49,104514.75,3,0.1208,44,paid_social,5,1,0
C005761,71,30234.14,10,0.0475,88,email,15,1,1
C005762,42,63765.64,5,0.3093,53,email,0,1,1
C005763,29,35612.84,5,0.128,42,email,0,0,0
C005764,58,122207.02,3,0.5748,38,email,0,1,0
C005765,72,87643.5,4,0.304,64,paid_social,5,0,0
C005766,65,96614.42,7,0.1448,65,email,10,1,0
C005767,50,88240.58,6,0.1341,97,email,5,1,0
C005768,66,220000.0,3,0.2701,17,email,5,0,0
C005769,30,105813.27,3,0.1836,60,email,15,0,0
C005770,21,63986.19,4,0.122,49,email,10,0,0
C005771,52,25467.4,2,0.1275,77,email,10,0,0
C005772,22,201018.4,3,0.3719,52,email,15,0,0
C005773,27,58949.09,6,0.1981,54,email,10,1,0
C005774,66,62534.66,6,0.5175,79,paid_social,15,0,0
C005775,73,102785.77,3,0.1688,84,email,0,0,0
C005776,49,119563.37,3,0.2173,48,direct_mail,5,1,1
C005777,66,33126.86,3,0.1535,55,sms,20,1,0
C005778,62,68449.25,3,0.179,10,sms,0,0,0
C005779,48,44786.43,3,0.2646,13,email,15,0,0
C005780,32,34508.6,6,0.4561,5,sms,10,0,0
C005781,33,112444.06,4,0.3092,119,direct_mail,20,0,0
C005782,24,41737.15,5,0.0484,56,sms,15,0,0
C005783,41,57551.37,1,0.5987,27,direct_mail,5,0,0
C005784,50,46638.98,6,0.2158,93,email,0,1,0
C005785,33,54038.82,6,0.0185,56,email,10,1,0
C005786,40,76888.92,3,0.2446,68,email,10,0,0
C005787,22,83541.79,6,0.6394,82,email,10,1,0
C005788,21,58774.17,3,0.1284,63,sms,20,1,0
C005789,28,88970.49,2,0.013,65,paid_social,10,0,0
C005790,22,127450.48,3,0.286,100,paid_social,10,0,0
C005791,58,37925.73,2,0.0603,99,email,10,1,0
C005792,45,33096.44,9,0.1478,110,email,0,1,0
C005793,59,74467.12,3,0.2648,86,email,5,1,0
C005794,26,30875.35,7,0.0647,95,paid_social,10,0,0
C005795,57,75146.14,7,0.0914,81,direct_mail,0,0,0
C005796,67,119036.92,3,0.648,35,email,15,1,0
C005797,43,30941.3,10,0.1329,10,paid_social,15,1,0
C005798,53,46241.87,7,0.3531,97,paid_social,5,1,1
C005799,42,34601.27,2,0.7197,30,sms,10,1,0
C005800,58,44181.83,3,0.2881,113,direct_mail,10,0,0
C005801,52,39493.46,2,0.1968,2,sms,15,0,0
C005802,51,116770.21,4,0.1002,91,paid_social,0,1,0
C005803,66,38940.0,5,0.6056,110,email,20,0,0
C005804,51,54675.31,5,0.371,92,direct_mail,15,1,0
C005805,67,52404.9,8,0.074,4,email,10,0,0
C005806,25,57029.37,4,0.4628,73,email,15,1,0
C005807,69,84678.42,2,0.2766,30,email,0,1,0
C005808,49,199779.31,1,0.1862,48,email,20,0,0
C005809,26,58385.54,6,0.0288,26,email,10,0,0
C005810,69,57985.34,4,0.0428,37,sms,5,0,0
C005811,54,104606.08,2,0.3824,112,paid_social,10,1,0
C005812,32,63808.25,6,0.1981,50,email,10,0,0
C005813,29,91558.79,3,0.173,111,sms,10,0,0
C005814,54,92067.51,3,0.1938,95,sms,15,1,0
C005815,73,52919.74,5,0.2189,94,paid_social,20,0,0
C005816,70,62312.0,2,0.3207,83,sms,15,0,0
C005817,66,74127.21,3,0.2563,95,sms,15,0,0
C005818,71,37643.53,4,0.3906,84,email,0,1,0
C005819,25,30547.31,3,0.2667,53,email,0,0,0
C005820,69,87523.63,2,0.14,33,direct_mail,15,1,0
C005821,63,43827.35,0,0.0734,87,email,20,1,0
C005822,32,51783.25,6,0.2951,107,email,20,0,1
C005823,37,56101.54,7,0.0938,66,email,15,1,0
C005824,45,102673.88,6,0.1524,37,paid_social,5,0,0
C005825,47,114401.23,5,0.2181,99,paid_social,0,1,0
C005826,39,65681.19,7,0.1043,48,sms,10,0,0
C005827,43,55656.18,6,0.1938,57,sms,10,0,0
C005828,44,116795.58,6,0.0796,97,email,0,0,0
C005829,57,43723.14,1,0.1612,18,email,15,0,0
C005830,61,77123.98,0,0.2388,79,email,0,1,0
C005831,71,63843.05,4,0.2778,119,sms,0,0,0
C005832,21,34815.12,6,0.3098,82,sms,5,0,0
C005833,55,19176.81,6,0.1114,18,email,20,1,0
C005834,22,59395.53,5,0.4365,52,sms,0,1,0
C005835,47,70256.31,5,0.2246,100,sms,5,1,0
C005836,31,67525.72,5,0.1646,115,sms,5,0,0
C005837,28,65707.05,6,0.0291,36,paid_social,5,0,0
C005838,34,52209.66,2,0.3553,63,email,10,1,0
C005839,44,35069.91,7,0.4705,11,email,15,0,0
C005840,21,113943.76,4,0.2499,49,email,0,1,0
C005841,47,102356.74,2,0.3608,7,email,20,0,0
C005842,73,44242.9,2,0.0503,69,email,10,0,0
C005843,24,55633.69,6,0.5468,80,sms,0,0,0
C005844,39,75557.26,3,0.1862,24,direct_mail,0,1,0
C005845,25,83726.43,5,0.2115,58,sms,0,0,0
C005846,39,38767.84,7,0.1638,51,direct_mail,0,1,0
C005847,39,22341.72,3,0.2185,110,sms,10,0,0
C005848,59,112158.55,5,0.2415,14,direct_mail,0,1,0
C005849,26,39131.33,2,0.3806,105,paid_social,20,1,0
C005850,55,82972.4,3,0.11,110,direct_mail,5,1,0
C005851,66,72260.52,7,0.1659,49,direct_mail,5,0,0
C005852,40,24343.46,3,0.0751,87,paid_social,0,1,0
C005853,53,86976.49,7,0.0329,46,email,20,1,0
C005854,41,61811.15,3,0.5108,104,email,5,1,0
C005855,28,100529.96,5,0.6829,38,email,20,0,0
C005856,71,28958.7,4,0.2759,3,sms,20,1,0
C005857,35,41137.84,5,0.1822,6,paid_social,20,0,0
C005858,73,77862.58,5,0.2371,46,email,10,1,0
C005859,49,60911.1,7,0.3478,94,email,10,1,0
C005860,61,103486.17,4,0.062,56,email,5,1,0
C005861,63,64942.99,6,0.4783,40,email,10,0,0
C005862,32,37614.93,3,0.2016,43,email,10,0,0
C005863,59,77355.16,4,0.2002,66,sms,15,1,1
C005864,64,98049.1,5,0.1839,46,email,15,0,0
C005865,61,44709.8,7,0.0433,84,email,15,0,0
C005866,28,39971.79,3,0.3783,27,paid_social,5,0,0
C005867,44,44943.11,5,0.6071,63,direct_mail,5,0,0
