transaction_id,timestamp,amount,merchant_risk,transactions_last_hour,distance_from_home_km,card_present,foreign_transaction,fraud
T0015721,2026-02-24 14:05:00,12.89,0.1893,1,128.26,1,0,0
T0015722,2026-02-24 14:10:00,19.07,0.109,0,22.08,1,0,0
T0015723,2026-02-24 14:15:00,19.03,0.1841,1,83.19,1,0,0
T0015724,2026-02-24 14:20:00,46.95,0.0794,2,8.37,1,0,0
T0015725,2026-02-24 14:25:00,48.97,0.0922,3,43.35,1,0,0
T0015726,2026-02-24 14:30:00,19.84,0.013,1,62.85,0,0,0
T0015727,2026-02-24 14:35:00,68.41,0.0468,2,11.48,1,0,0
T0015728,2026-02-24 14:40:00,9.08,0.2335,2,78.82,0,0,0
T0015729,2026-02-24 14:45:00,44.16,0.1198,0,26.29,1,0,0
T0015730,2026-02-24 14:50:00,12.01,0.3019,3,2.8,0,0,0
T0015731,2026-02-24 14:55:00,45.2,0.1846,3,0.62,1,0,0
T0015732,2026-02-24 15:00:00,11.48,0.0279,4,16.11,0,0,0
T0015733,2026-02-24 15:05:00,14.44,0.0568,3,70.68,1,0,0
T0015734,2026-02-24 15:10:00,98.37,0.2396,1,8.96,0,0,0
T0015735,2026-02-24 15:15:00,7.27,0.0119,3,38.11,1,0,0
T0015736,2026-02-24 15:20:00,6.91,0.0941,4,32.64,0,0,0
T0015737,2026-02-24 15:25:00,39.8,0.2048,2,11.87,1,0,0
T0015738,2026-02-24 15:30:00,17.1,0.1164,1,81.94,1,0,0
T0015739,2026-02-24 15:35:00,14.55,0.2715,1,14.37,1,0,0
T0015740,2026-02-24 15:40:00,19.41,0.1382,0,41.3,1,0,0
T0015741,2026-02-24 15:45:00,187.52,0.074,2,3.62,0,0,0
T0015742,2026-02-24 15:50:00,7.93,0.1812,2,5.26,1,0,0
T0015743,2026-02-24 15:55:00,17.06,0.0507,1,31.24,0,1,0
T0015744,2026-02-24 16:00:00,26.41,0.1005,2,13.34,1,0,0
T0015745,2026-02-24 16:05:00,8.72,0.1898,0,2.98,1,0,0
T0015746,2026-02-24 16:10:00,21.58,0.1148,1,25.76,1,0,1
T0015747,2026-02-24 16:15:00,36.32,0.0919,1,4.88,1,0,0
T0015748,2026-02-24 16:20:00,8.98,0.2126,0,123.31,0,0,0
T0015749,2026-02-24 16:25:00,68.38,0.026,0,68.19,1,0,0
T0015750,2026-02-24 16:30:00,7.11,0.1943,2,57.63,1,0,0
T0015751,2026-02-24 16:35:00,19.32,0.1829,0,71.29,1,0,0
T0015752,2026-02-24 16:40:00,31.26,0.0665,1,56.19,1,0,0
T0015753,2026-02-24 16:45:00,539.93,0.1554,3,16.78,0,0,0
T0015754,2026-02-24 16:50:00,3.87,0.1391,1,9.9,1,0,0
T0015755,2026-02-24 16:55:00,29.59,0.4108,5,1.74,0,0,0
T0015756,2026-02-24 17:00:00,278.42,0.1604,1,2.86,0,0,0
T0015757,2026-02-24 17:05:00,12.27,0.1894,1,41.85,1,0,0
T0015758,2026-02-24 17:10:00,66.36,0.0399,3,8.8,1,0,0
T0015759,2026-02-24 17:15:00,27.64,0.0248,0,15.27,1,0,0
T0015760,2026-02-24 17:20:00,5.33,0.0844,1,3.34,0,0,0
T0015761,2026-02-24 17:25:00,33.08,0.0985,1,88.93,1,0,0
T0015762,2026-02-24 17:30:00,9.14,0.0426,1,52.42,1,0,0
T0015763,2026-02-24 17:35:00,24.3,0.0895,3,34.02,0,0,0
T0015764,2026-02-24 17:40:00,4.97,0.2623,2,12.48,1,0,0
T0015765,2026-02-24 17:45:00,46.28,0.2797,2,10.01,1,0,0
T0015766,2026-02-24 17:50:00,1.99,0.2144,2,65.27,1,0,0
T0015767,2026-02-24 17:55:00,18.78,0.1441,0,14.27,1,0,0
T0015768,2026-02-24 18:00:00,80.77,0.0533,2,77.74,0,0,0
T0015769,2026-02-24 18:05:00,37.31,0.1954,3,58.6,1,0,0
T0015770,2026-02-24 18:10:00,15.7,0.2837,2,5.75,0,0,0
T0015771,2026-02-24 18:15:00,17.61,0.016,0,9.44,1,0,0
T0015772,2026-02-24 18:20:00,14.53,0.0884,1,36.28,1,0,0
T0015773,2026-02-24 18:25:00,337.53,0.043,4,5.24,1,0,0
T0015774,2026-02-24 18:30:00,21.1,0.4168,4,79.63,1,0,0
T0015775,2026-02-24 18:35:00,21.93,0.1946,0,28.73,0,0,0
T0015776,2026-02-24 18:40:00,10.66,0.053,2,171.39,1,0,0
T0015777,2026-02-24 18:45:00,13.83,0.1884,2,23.4,0,0,0
T0015778,2026-02-24 18:50:00,40.92,0.2204,1,10.52,0,0,0
T0015779,2026-02-24 18:55:00,12.08,0.0973,2,0.79,1,0,0
T0015780,2026-02-24 19:00:00,9.92,0.1207,0,67.24,1,0,0
T0015781,2026-02-24 19:05:00,12.81,0.101,2,12.58,1,0,0
T0015782,2026-02-24 19:10:00,15.61,0.11,1,58.64,1,0,0
T0015783,2026-02-24 19:15:00,26.43,0.0963,1,94.55,0,0,0
T0015784,2026-02-24 19:20:00,13.67,0.2461,2,31.7,0,0,0
T0015785,2026-02-24 19:25:00,18.34,0.1746,1,33.38,1,0,0
T0015786,2026-02-24 19:30:00,10.49,0.1965,1,60.11,1,0,0
T0015787,2026-02-24 19:35:00,76.55,0.0473,2,2.77,1,0,0
T0015788,2026-02-24 19:40:00,24.32,0.2485,1,75.83,1,0,0
T0015789,2026-02-24 19:45:00,16.22,0.0389,3,21.25,1,0,0
T0015790,2026-02-24 19:50:00,29.7,0.2738,2,75.77,0,0,0
T0015791,2026-02-24 19:55:00,21.22,0.1652,1,19.16,1,0,0
T0015792,2026-02-24 20:00:00,4.63,0.0501,3,44.16,0,0,0
T0015793,2026-02-24 20:05:00,18.55,0.0485,0,83.04,0,0,0
T0015794,2026-02-24 20:10:00,115.85,0.2877,2,10.14,0,0,0
T0015795,2026-02-24 20:15:00,36.79,0.0678,1,72.57,1,0,0
T0015796,2026-02-24 20:20:00,72.06,0.1844,0,64.32,1,0,0
T0015797,2026-02-24 20:25:00,11.36,0.2906,3,118.87,1,0,0
T0015798,2026-02-24 20:30:00,5.02,0.2168,1,4.63,1,0,0
T0015799,2026-02-24 20:35:00,11.05,0.2613,3,56.5,0,0,0
T0015800,2026-02-24 20:40:00,85.77,0.1806,1,4.17,0,0,0
T0015801,2026-02-24 20:45:00,8.17,0.0353,3,25.03,0,1,0
T0015802,2026-02-24 20:50:00,10.03,0.0534,1,31.2,0,0,0
T0015803,2026-02-24 20:55:00,67.04,0.1425,4,87.54,1,0,0
T0015804,2026-02-24 21:00:00,17.28,0.4306,0,89.89,0,0,0
T0015805,2026-02-24 21:05:00,18.2,0.0509,2,38.62,0,0,0
T0015806,2026-02-24 21:10:00,32.48,0.1978,2,61.18,0,0,0
T0015807,2026-02-24 21:15:00,24.22,0.0554,1,11.58,0,0,0
T0015808,2026-02-24 21:20:00,16.39,0.1,1,194.33,0,0,0
T0015809,2026-02-24 21:25:00,28.59,0.1608,2,73.8,1,0,0
T0015810,2026-02-24 21:30:00,10.86,0.1684,0,11.26,1,0,0
T0015811,2026-02-24 21:35:00,21.27,0.2303,1,4.69,1,0,0
T0015812,2026-02-24 21:40:00,42.77,0.322,3,112.73,0,0,0
T0015813,2026-02-24 21:45:00,7.68,0.0795,2,40.94,1,0,0
T0015814,2026-02-24 21:50:00,17.93,0.3107,2,51.57,0,0,0
T0015815,2026-02-24 21:55:00,7.07,0.2051,2,42.71,1,0,0
T0015816,2026-02-24 22:00:00,46.8,0.1283,2,18.41,0,0,0
T0015817,2026-02-24 22:05:00,41.07,0.1122,2,134.94,1,1,0
T0015818,2026-02-24 22:10:00,56.98,0.2043,2,35.69,1,0,0
T0015819,2026-02-24 22:15:00,62.33,0.3055,4,26.87,0,0,0
T0015820,2026-02-24 22:20:00,61.81,0.0205,2,21.63,1,0,0
T0015821,2026-02-24 22:25:00,45.47,0.0977,1,5.65,1,0,0
T0015822,2026-02-24 22:30:00,10.2,0.1299,0,44.44,0,0,0
T0015823,2026-02-24 22:35:00,56.57,0.1467,0,11.77,1,0,0
T0015824,2026-02-24 22:40:00,8.91,0.2678,1,22.22,1,0,0
T0015825,2026-02-24 22:45:00,228.7,0.0374,1,98.4,1,0,0
T0015826,2026-02-24 22:50:00,29.63,0.3315,1,16.2,1,0,0
T0015827,2026-02-24 22:55:00,40.17,0.3267,2,1.08,1,0,0
T0015828,2026-02-24 23:00:00,6.47,0.0952,1,34.51,1,0,0
T0015829,2026-02-24 23:05:00,64.86,0.0912,3,28.53,1,0,0
T0015830,2026-02-24 23:10:00,71.77,0.1524,3,6.98,1,0,0
T0015831,2026-02-24 23:15:00,4.62,0.0787,2,28.48,1,0,0
T0015832,2026-02-24 23:20:00,12.71,0.0194,4,34.65,1,0,0
T0015833,2026-02-24 23:25:00,13.89,0.14,2,92.3,0,0,0
T0015834,2026-02-24 23:30:00,11.6,0.1363,0,82.61,1,1,0
T0015835,2026-02-24 23:35:00,88.4,0.1711,2,18.39,1,0,0
T0015836,2026-02-24 23:40:00,193.41,0.0584,2,2.64,1,0,0
T0015837,2026-02-24 23:45:00,7.64,0.0835,1,27.01,1,0,0
T0015838,2026-02-24 23:50:00,63.35,0.207,1,55.23,1,1,0
T0015839,2026-02-24 23:55:00,17.07,0.0142,0,9.77,0,0,0
T0015840,2026-02-25 00:00:00,87.36,0.1397,2,1.56,1,0,0
T0015841,2026-02-25 00:05:00,1.92,0.0889,2,39.25,0,0,0
T0015842,2026-02-25 00:10:00,14.37,0.2869,2,21.4,1,0,0
T0015843,2026-02-25 00:15:00,74.87,0.1762,4,77.17,1,0,0
T0015844,2026-02-25 00:20:00,10.36,0.0084,4,27.5,1,0,0
T0015845,2026-02-25 00:25:00,72.94,0.2086,0,63.54,0,0,0
T0015846,2026-02-25 00:30:00,13.29,0.2742,0,16.24,1,0,0
T0015847,2026-02-25 00:35:00,69.23,0.1501,1,52.56,1,0,0
T0015848,2026-02-25 00:40:00,39.75,0.2312,2,3.94,1,0,0
T0015849,2026-02-25 00:45:00,14.55,0.1616,0,104.65,1,0,0
T0015850,2026-02-25 00:50:00,10.33,0.0949,3,81.07,1,0,0
T0015851,2026-02-25 00:55:00,18.7,0.0588,4,45.06,0,0,0
T0015852,2026-02-25 01:00:00,70.64,0.2463,3,6.12,1,0,0
T0015853,2026-02-25 01:05:00,21.99,0.0241,2,36.75,0,0,0
T0015854,2026-02-25 01:10:00,11.39,0.0192,3,5.74,0,0,0
T0015855,2026-02-25 01:15:00,614.26,0.2158,0,39.55,1,0,0
T0015856,2026-02-25 01:20:00,4.57,0.1988,1,7.59,1,0,0
T0015857,2026-02-25 01:25:00,17.64,0.057,0,1.21,1,0,0
T0015858,2026-02-25 01:30:00,38.05,0.1525,1,8.54,1,0,0
T0015859,2026-02-25 01:35:00,7.78,0.0915,2,34.08,1,0,0
T0015860,2026-02-25 01:40:00,21.87,0.215,4,24.54,1,0,0
T0015861,2026-02-25 01:45:00,14.52,0.0544,1,28.4,1,0,0
T0015862,2026-02-25 01:50:00,5.03,0.0757,0,156.02,0,0,0
T0015863,2026-02-25 01:55:00,34.89,0.1996,2,8.49,0,0,0
T0015864,2026-02-25 02:00:00,7.08,0.1997,2,80.03,0,0,0
T0015865,2026-02-25 02:05:00,10.4,0.1046,1,6.03,0,0,0
T0015866,2026-02-25 02:10:00,75.98,0.1385,3,18.44,1,0,0
T0015867,2026-02-25 02:15:00,7.22,0.0808,1,16.43,0,0,0
T0015868,2026-02-25 02:20:00,40.46,0.1772,1,4.29,1,0,0
T0015869,2026-02-25 02:25:00,72.22,0.0561,4,65.3,1,0,0
T0015870,2026-02-25 02:30:00,59.75,0.1217,3,0.77,1,0,0
T0015871,2026-02-25 02:35:00,35.34,0.0599,4,33.09,1,0,0
T0015872,2026-02-25 02:40:00,17.47,0.0991,1,3.09,1,0,0
T0015873,2026-02-25 02:45:00,5.42,0.0641,1,15.09,1,0,0
T0015874,2026-02-25 02:50:00,25.52,0.0761,2,57.57,0,0,0
T0015875,2026-02-25 02:55:00,34.45,0.0835,2,9.94,1,0,0
T0015876,2026-02-25 03:00:00,13.25,0.307,1,17.05,1,0,0
T0015877,2026-02-25 03:05:00,8.22,0.0359,0,2.06,1,0,0
T0015878,2026-02-25 03:10:00,52.6,0.1022,1,43.03,1,0,0
T0015879,2026-02-25 03:15:00,7.67,0.028,1,20.01,1,0,0
T0015880,2026-02-25 03:20:00,34.29,0.1561,1,10.95,1,1,0
T0015881,2026-02-25 03:25:00,13.61,0.4048,1,13.77,0,0,0
T0015882,2026-02-25 03:30:00,4.07,0.1271,5,14.67,1,0,0
T0015883,2026-02-25 03:35:00,110.74,0.1959,1,53.11,1,0,0
T0015884,2026-02-25 03:40:00,40.54,0.2269,2,34.03,0,0,0
T0015885,2026-02-25 03:45:00,37.84,0.0853,0,59.84,0,0,0
T0015886,2026-02-25 03:50:00,5.33,0.0718,1,38.97,1,0,0
T0015887,2026-02-25 03:55:00,19.31,0.0235,4,41.47,1,0,0
T0015888,2026-02-25 04:00:00,29.03,0.2164,2,20.39,0,0,0
T0015889,2026-02-25 04:05:00,10.38,0.2269,0,18.28,1,0,0
T0015890,2026-02-25 04:10:00,114.26,0.0234,1,7.17,1,0,0
T0015891,2026-02-25 04:15:00,2.89,0.0776,2,16.98,0,0,0
T0015892,2026-02-25 04:20:00,44.22,0.1781,2,17.74,1,1,0
T0015893,2026-02-25 04:25:00,3.29,0.3488,1,91.48,0,0,0
T0015894,2026-02-25 04:30:00,4.54,0.2773,0,52.85,1,1,0
T0015895,2026-02-25 04:35:00,6.03,0.0732,1,112.33,1,0,0
T0015896,2026-02-25 04:40:00,38.48,0.0428,0,27.28,0,1,0
T0015897,2026-02-25 04:45:00,10.61,0.4605,3,9.76,0,0,0
T0015898,2026-02-25 04:50:00,11.05,0.1338,2,19.65,1,0,0
T0015899,2026-02-25 04:55:00,8.71,0.2011,3,72.17,1,0,0
T0015900,2026-02-25 05:00:00,4.9,0.2051,1,1.53,1,0,0
T0015901,2026-02-25 05:05:00,8.76,0.1442,3,47.39,1,0,0
T0015902,2026-02-25 05:10:00,8.01,0.0356,1,0.61,1,0,0
T0015903,2026-02-25 05:15:00,15.55,0.0082,4,5.91,1,0,0
T0015904,2026-02-25 05:20:00,14.63,0.1057,1,33.58,1,0,0
T0015905,2026-02-25 05:25:00,1.93,0.0546,1,24.64,1,0,0
T0015906,2026-02-25 05:30:00,11.13,0.0835,0,69.88,1,0,0
T0015907,2026-02-25 05:35:00,71.53,0.0288,5,187.07,1,0,0
T0015908,2026-02-25 05:40:00,13.18,0.3711,2,86.1,1,0,0
T0015909,2026-02-25 05:45:00,19.6,0.1098,2,67.94,1,0,0
T0015910,2026-02-25 05:50:00,10.21,0.1004,1,44.64,0,0,0
T0015911,2026-02-25 05:55:00,10.54,0.1935,1,46.71,1,0,0
T0015912,2026-02-25 06:00:00,19.41,0.0247,3,101.08,1,0,0
T0015913,2026-02-25 06:05:00,5.39,0.2954,3,62.24,1,0,0
T0015914,2026-02-25 06:10:00,17.58,0.2087,0,27.31,1,0,0
T0015915,2026-02-25 06:15:00,3.91,0.2187,2,12.27,1,1,0
T0015916,2026-02-25 06:20:00,28.9,0.0635,7,46.17,1,1,0
T0015917,2026-02-25 06:25:00,4.26,0.2442,1,38.14,1,0,0
T0015918,2026-02-25 06:30:00,39.58,0.2044,2,20.43,0,0,0
T0015919,2026-02-25 06:35:00,56.63,0.0419,2,48.43,1,0,0
T0015920,2026-02-25 06:40:00,4.04,0.1229,2,11.36,1,0,0
T0015921,2026-02-25 06:45:00,40.23,0.1799,2,28.48,1,0,0
T0015922,2026-02-25 06:50:00,13.58,0.1248,1,0.73,0,0,0
T0015923,2026-02-25 06:55:00,65.3,0.1883,1,1.43,1,0,0
T0015924,2026-02-25 07:00:00,11.95,0.0531,2,115.04,1,0,0
T0015925,2026-02-25 07:05:00,15.3,0.1922,4,22.06,1,0,0
T0015926,2026-02-25 07:10:00,15.15,0.1794,3,10.29,1,0,0
T0015927,2026-02-25 07:15:00,71.32,0.2071,1,14.57,1,0,0
T0015928,2026-02-25 07:20:00,2.91,0.1411,1,34.79,1,1,0
T0015929,2026-02-25 07:25:00,43.49,0.0585,1,41.43,1,0,0
T0015930,2026-02-25 07:30:00,22.15,0.0498,1,83.04,1,0,0
T0015931,2026-02-25 07:35:00,12.36,0.2431,0,25.85,1,0,0
T0015932,2026-02-25 07:40:00,15.88,0.2589,2,33.07,0,0,0
T0015933,2026-02-25 07:45:00,51.26,0.4397,2,57.36,1,0,0
T0015934,2026-02-25 07:50:00,45.94,0.1377,1,15.87,0,0,0
T0015935,2026-02-25 07:55:00,109.63,0.0907,1,41.06,1,0,0
T0015936,2026-02-25 08:00:00,10.58,0.088,2,48.75,0,0,0
T0015937,2026-02-25 08:05:00,3.03,0.139,0,36.66,0,0,0
T0015938,2026-02-25 08:10:00,11.54,0.0778,0,43.15,1,0,0
T0015939,2026-02-25 08:15:00,16.53,0.1584,1,2.4,1,0,0
T0015940,2026-02-25 08:20:00,12.93,0.0304,0,1.15,1,0,0
T0015941,2026-02-25 08:25:00,68.06,0.2701,3,28.86,1,0,0
T0015942,2026-02-25 08:30:00,196.01,0.0919,2,4.28,1,0,0
T0015943,2026-02-25 08:35:00,29.31,0.1058,1,12.21,1,0,0
T0015944,2026-02-25 08:40:00,3.36,0.1495,2,61.7,1,0,0
T0015945,2026-02-25 08:45:00,56.64,0.2307,2,38.49,1,0,0
T0015946,2026-02-25 08:50:00,10.5,0.0106,2,188.69,1,0,0
T0015947,2026-02-25 08:55:00,20.89,0.2301,5,60.84,0,0,0
T0015948,2026-02-25 09:00:00,46.36,0.129,2,20.53,1,0,0
T0015949,2026-02-25 09:05:00,28.9,0.0822,1,67.97,1,0,0
T0015950,2026-02-25 09:10:00,18.68,0.044,3,21.06,0,0,0
T0015951,2026-02-25 09:15:00,26.64,0.0957,0,69.85,1,0,0
T0015952,2026-02-25 09:20:00,42.68,0.1339,4,34.39,1,0,0
T0015953,2026-02-25 09:25:00,37.44,0.1213,2,95.62,1,0,0
T0015954,2026-02-25 09:30:00,158.64,0.1365,3,32.26,1,0,0
T0015955,2026-02-25 09:35:00,1.0,0.0182,0,83.48,0,0,0
T0015956,2026-02-25 09:40:00,9.13,0.1564,1,0.14,1,0,0
T0015957,2026-02-25 09:45:00,11.12,0.131,1,4.42,1,0,0
T0015958,2026-02-25 09:50:00,45.54,0.3571,0,42.34,0,0,0
T0015959,2026-02-25 09:55:00,24.91,0.2206,3,112.74,1,0,0
T0015960,2026-02-25 10:00:00,46.76,0.2102,0,13.27,1,0,0
T0015961,2026-02-25 10:05:00,4.79,0.0225,2,4.83,1,0,0
T0015962,2026-02-25 10:10:00,16.02,0.42,1,7.39,1,0,0
T0015963,2026-02-25 10:15:00,38.03,0.1851,1,19.77,0,0,0
T0015964,2026-02-25 10:20:00,18.94,0.1059,0,35.75,1,0,0
T0015965,2026-02-25 10:25:00,13.37,0.0361,2,24.2,0,0,0
T0015966,2026-02-25 10:30:00,26.2,0.1149,7,27.69,0,0,0
T0015967,2026-02-25 10:35:00,103.64,0.1358,3,1.49,1,0,0
T0015968,2026-02-25 10:40:00,2.42,0.0501,1,28.84,1,0,0
T0015969,2026-02-25 10:45:00,97.61,0.0866,2,9.9,0,0,0
T0015970,2026-02-25 10:50:00,26.33,0.0731,2,70.45,0,0,0
T0015971,2026-02-25 10:55:00,8.46,0.1414,3,3.22,1,0,0
T0015972,2026-02-25 11:00:00,38.5,0.0449,2,83.49,0,0,0
T0015973,2026-02-25 11:05:00,20.75,0.048,1,144.43,1,0,0
T0015974,2026-02-25 11:10:00,66.75,0.3169,0,45.83,1,0,0
T0015975,2026-02-25 11:15:00,8.9,0.2453,2,92.43,1,0,0
T0015976,2026-02-25 11:20:00,52.42,0.2148,2,6.21,1,0,0
T0015977,2026-02-25 11:25:00,8.05,0.3535,5,14.11,1,0,0
T0015978,2026-02-25 11:30:00,27.42,0.1948,3,10.46,1,0,0
T0015979,2026-02-25 11:35:00,39.96,0.1351,2,35.16,1,0,0
T0015980,2026-02-25 11:40:00,18.37,0.4029,0,54.11,1,0,0
T0015981,2026-02-25 11:45:00,37.82,0.1505,2,158.09,1,0,0
T0015982,2026-02-25 11:50:00,10.98,0.0822,1,21.16,0,0,0
T0015983,2026-02-25 11:55:00,57.65,0.142,1,33.65,1,0,0
T0015984,2026-02-25 12:00:00,12.05,0.4451,1,14.77,0,0,0
T0015985,2026-02-25 12:05:00,9.86,0.1624,3,175.95,0,0,0
T0015986,2026-02-25 12:10:00,17.75,0.1832,1,73.49,1,0,0
T0015987,2026-02-25 12:15:00,18.93,0.2768,1,74.8,0,0,0
T0015988,2026-02-25 12:20:00,8.62,0.3344,4,14.85,0,0,0
T0015989,2026-02-25 12:25:00,44.24,0.0538,0,5.62,1,0,0
T0015990,2026-02-25 12:30:00,17.62,0.2769,2,10.62,1,0,0
T0015991,2026-02-25 12:35:00,36.54,0.1977,3,3.02,1,0,0
T0015992,2026-02-25 12:40:00,4.48,0.058,3,48.06,0,0,0
T0015993,2026-02-25 12:45:00,5.36,0.1882,3,51.66,0,0,0
T0015994,2026-02-25 12:50:00,15.29,0.0979,0,62.08,1,0,0
T0015995,2026-02-25 12:55:00,7.39,0.0802,1,2.94,1,0,0
T0015996,2026-02-25 13:00:00,17.47,0.0847,6,102.8,1,0,0
T0015997,2026-02-25 13:05:00,34.95,0.0704,1,27.63,1,0,0
T0015998,2026-02-25 13:10:00,60.82,0.0752,1,35.4,1,0,0
T0015999,2026-02-25 13:15:00,86.73,0.0283,1,13.53,1,0,0
T0016000,2026-02-25 13:20:00,43.79,0.0658,1,38.39,0,0,0
T0016001,2026-02-25 13:25:00,9.84,0.5745,1,39.09,1,0,0
T0016002,2026-02-25 13:30:00,34.59,0.2216,2,10.2,0,0,0
T0016003,2026-02-25 13:35:00,11.83,0.2527,0,27.43,1,0,0
T0016004,2026-02-25 13:40:00,34.32,0.2749,2,87.44,1,0,0
T0016005,2026-02-25 13:45:00,6.96,0.1396,3,15.08,1,0,0
T0016006,2026-02-25 13:50:00,76.64,0.1528,1,24.14,1,0,0
T0016007,2026-02-25 13:55:00,30.21,0.2035,3,25.62,1,0,0
T0016008,2026-02-25 14:00:00,15.01,0.2794,2,3.82,0,0,0
T0016009,2026-02-25 14:05:00,5.13,0.1193,0,21.66,1,0,0
T0016010,2026-02-25 14:10:00,26.47,0.3336,1,172.48,1,0,0
T0016011,2026-02-25 14:15:00,11.81,0.1253,1,5.82,1,0,0
T0016012,2026-02-25 14:20:00,25.7,0.0444,2,11.09,0,0,0
T0016013,2026-02-25 14:25:00,9.81,0.018,1,199.81,1,0,0
T0016014,2026-02-25 14:30:00,11.62,0.1568,3,1.14,1,0,0
T0016015,2026-02-25 14:35:00,37.23,0.0301,0,46.52,0,0,0
T0016016,2026-02-25 14:40:00,87.73,0.179,3,1.2,1,0,0
T0016017,2026-02-25 14:45:00,5.65,0.1879,2,24.97,1,0,0
T0016018,2026-02-25 14:50:00,16.47,0.3033,0,44.55,1,0,0
T0016019,2026-02-25 14:55:00,29.57,0.0902,2,21.66,1,0,0
T0016020,2026-02-25 15:00:00,17.16,0.3657,4,16.77,1,0,0
T0016021,2026-02-25 15:05:00,12.9,0.2593,2,57.72,1,0,0
T0016022,2026-02-25 15:10:00,174.37,0.0734,2,40.99,1,0,0
T0016023,2026-02-25 15:15:00,8.65,0.0328,3,71.24,1,0,0
T0016024,2026-02-25 15:20:00,28.73,0.1046,2,4.17,0,0,0
T0016025,2026-02-25 15:25:00,12.29,0.0334,3,10.91,1,0,0
T0016026,2026-02-25 15:30:00,18.19,0.1059,2,30.06,1,0,0
T0016027,2026-02-25 15:35:00,2.04,0.2032,0,7.18,1,0,0
T0016028,2026-02-25 15:40:00,48.64,0.0868,2,42.52,0,0,0
T0016029,2026-02-25 15:45:00,16.23,0.2017,2,37.54,0,1,0
T0016030,2026-02-25 15:50:00,7.63,0.0482,1,56.26,0,0,0
T0016031,2026-02-25 15:55:00,105.74,0.0253,2,57.82,1,0,0
T0016032,2026-02-25 16:00:00,15.2,0.068,2,43.61,1,0,0
T0016033,2026-02-25 16:05:00,10.86,0.3106,3,13.2,1,0,0
T0016034,2026-02-25 16:10:00,8.61,0.1781,1,17.83,0,0,0
T0016035,2026-02-25 16:15:00,58.27,0.1923,2,11.74,1,0,0
T0016036,2026-02-25 16:20:00,20.65,0.1114,4,42.7,0,0,0
T0016037,2026-02-25 16:25:00,14.72,0.1997,1,70.46,1,0,0
T0016038,2026-02-25 16:30:00,5.34,0.1395,0,5.39,1,0,0
T0016039,2026-02-25 16:35:00,8.13,0.0394,0,7.31,1,0,0
T0016040,2026-02-25 16:40:00,28.33,0.0967,2,15.04,1,0,0
T0016041,2026-02-25 16:45:00,19.64,0.0496,0,21.36,0,0,0
T0016042,2026-02-25 16:50:00,2.68,0.1909,1,2.18,1,0,0
T0016043,2026-02-25 16:55:00,8.37,0.1384,2,78.97,1,0,0
T0016044,2026-02-25 17:00:00,25.17,0.1041,1,6.67,0,0,0
T0016045,2026-02-25 17:05:00,293.58,0.2451,0,23.03,1,0,0
T0016046,2026-02-25 17:10:00,9.45,0.1092,2,38.21,0,0,0
T0016047,2026-02-25 17:15:00,2.17,0.2929,0,0.12,1,0,0
T0016048,2026-02-25 17:20:00,43.16,0.1325,2,5.64,0,0,0
T0016049,2026-02-25 17:25:00,12.42,0.0689,1,26.04,1,0,0
T0016050,2026-02-25 17:30:00,5.35,0.5397,1,12.82,0,0,0
T0016051,2026-02-25 17:35:00,35.24,0.0779,2,22.31,1,0,0
T0016052,2026-02-25 17:40:00,15.9,0.0808,2,148.42,1,1,0
T0016053,2026-02-25 17:45:00,7.65,0.0748,0,6.89,0,0,0
T0016054,2026-02-25 17:50:00,5.4,0.2464,4,184.71,1,0,0
T0016055,2026-02-25 17:55:00,17.74,0.0554,1,53.58,1,0,0
T0016056,2026-02-25 18:00:00,21.88,0.023,0,97.24,1,0,0
T0016057,2026-02-25 18:05:00,3.39,0.1231,0,41.8,1,0,0
T0016058,2026-02-25 18:10:00,53.74,0.0448,2,141.63,1,0,0
T0016059,2026-02-25 18:15:00,5.64,0.0756,0,0.18,1,0,0
T0016060,2026-02-25 18:20:00,81.42,0.0301,6,32.11,1,0,0
T0016061,2026-02-25 18:25:00,27.96,0.2274,1,4.17,1,0,0
T0016062,2026-02-25 18:30:00,16.65,0.0046,1,15.9,1,0,0
T0016063,2026-02-25 18:35:00,28.07,0.016,1,91.39,1,0,0
T0016064,2026-02-25 18:40:00,11.09,0.1897,0,49.97,0,0,0
T0016065,2026-02-25 18:45:00,18.79,0.2701,3,71.91,1,0,0
T0016066,2026-02-25 18:50:00,104.15,0.2774,0,50.19,0,0,0
T0016067,2026-02-25 18:55:00,11.33,0.5087,3,59.24,0,0,0
T0016068,2026-02-25 19:00:00,45.43,0.1068,0,16.35,1,0,0
T0016069,2026-02-25 19:05:00,8.18,0.0975,2,1.02,1,0,0
T0016070,2026-02-25 19:10:00,19.68,0.2497,2,1.94,0,0,0
T0016071,2026-02-25 19:15:00,52.63,0.1512,1,14.11,1,0,0
T0016072,2026-02-25 19:20:00,6.03,0.2018,4,0.76,0,0,0
T0016073,2026-02-25 19:25:00,28.08,0.0209,2,40.96,1,0,0
T0016074,2026-02-25 19:30:00,2.34,0.1422,4,2.98,1,0,0
T0016075,2026-02-25 19:35:00,6.37,0.365,1,60.14,1,0,0
T0016076,2026-02-25 19:40:00,13.21,0.2139,0,11.59,0,0,0
T0016077,2026-02-25 19:45:00,48.51,0.0347,2,6.21,1,0,0
T0016078,2026-02-25 19:50:00,41.11,0.0736,1,22.43,0,0,0
